Date,Time,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-06-13,09:00,250,33.8,34.4,80.35,0.37,64.28,0.31,20.0,0.67
2025-06-13,09:30,372,33.8,34.7,80.26,0.56,64.2,0.47,30.0,0.67
2025-06-13,10:00,551,33.8,35.1,80.11,0.82,64.09,0.69,44.0,0.67
2025-06-13,10:30,673,33.8,35.5,80.02,1.0,64.01,0.84,54.0,0.67
2025-06-13,11:00,768,33.8,35.7,79.94,1.15,63.95,0.96,61.0,0.67
2025-06-13,11:30,879,33.8,36.0,79.85,1.31,63.88,1.1,70.0,0.67
2025-06-13,12:00,999,33.8,36.3,79.76,1.49,63.81,1.25,80.0,0.67
2025-06-13,12:30,1056,33.8,36.4,79.71,1.58,63.77,1.32,84.0,0.67
2025-06-13,13:00,1113,33.8,36.6,79.67,1.66,63.74,1.39,89.0,0.67
2025-06-13,13:30,1159,33.8,36.7,79.63,1.73,63.71,1.45,92.0,0.67
2025-06-13,14:00,1134,33.8,36.6,79.65,1.69,63.72,1.42,90.0,0.67
2025-06-13,14:30,1052,33.8,36.4,79.72,1.57,63.77,1.32,84.0,0.67
2025-06-13,15:00,980,33.8,36.2,79.77,1.46,63.82,1.23,78.0,0.67
2025-06-13,15:30,918,33.8,36.1,79.82,1.37,63.86,1.15,73.0,0.67
2025-06-13,16:00,795,33.8,35.8,79.92,1.19,63.94,0.99,64.0,0.67
2025-06-13,16:30,660,33.8,35.4,80.03,0.99,64.02,0.83,53.0,0.67
2025-06-13,17:00,479,33.8,35.0,80.17,0.71,64.14,0.6,38.0,0.67
2025-06-13,17:30,370,33.8,34.7,80.26,0.55,64.21,0.46,30.0,0.67
2025-06-13,18:00,250,33.8,34.4,80.35,0.37,64.28,0.31,20.0,0.67
2025-06-13,18:30,250,33.8,34.4,80.35,0.37,64.28,0.31,20.0,0.67
2025-06-14,08:30,250,33.1,33.7,80.58,0.37,64.46,0.31,20.0,0.67
2025-06-14,09:00,250,33.1,33.7,80.58,0.37,64.46,0.31,20.0,0.67
2025-06-14,09:30,360,33.1,34.0,80.49,0.54,64.39,0.45,29.0,0.67
2025-06-14,10:00,538,33.1,34.4,80.35,0.8,64.28,0.67,43.0,0.67
2025-06-14,10:30,632,33.1,34.6,80.28,0.94,64.22,0.79,51.0,0.67
2025-06-14,11:00,801,33.1,35.1,80.14,1.19,64.11,1.0,64.0,0.67
2025-06-14,11:30,883,33.1,35.3,80.08,1.32,64.06,1.1,71.0,0.67
2025-06-14,12:00,1006,33.1,35.6,79.98,1.5,63.98,1.26,80.0,0.67
2025-06-14,12:30,1027,33.1,35.6,79.96,1.53,63.97,1.28,82.0,0.67
2025-06-14,13:00,1066,33.1,35.7,79.93,1.59,63.95,1.33,85.0,0.67
2025-06-14,13:30,1128,33.1,35.9,79.88,1.68,63.91,1.41,90.0,0.67
2025-06-14,14:00,1067,33.1,35.7,79.93,1.59,63.95,1.33,85.0,0.67
2025-06-14,14:30,1103,33.1,35.8,79.9,1.65,63.92,1.38,88.0,0.67
2025-06-14,15:00,981,33.1,35.5,80.0,1.46,64.0,1.23,78.0,0.67
2025-06-14,15:30,867,33.1,35.2,80.09,1.29,64.07,1.08,69.0,0.67
2025-06-14,16:00,800,33.1,35.1,80.14,1.19,64.12,1.0,64.0,0.67
2025-06-14,16:30,630,33.1,34.6,80.28,0.94,64.22,0.79,51.0,0.67
2025-06-14,17:00,520,33.1,34.4,80.37,0.78,64.29,0.65,42.0,0.67
2025-06-14,17:30,310,33.1,33.8,80.53,0.46,64.43,0.39,25.0,0.67
2025-06-14,18:00,250,33.1,33.7,80.58,0.37,64.46,0.31,20.0,0.67
2025-06-14,18:30,250,33.1,33.7,80.58,0.37,64.46,0.31,20.0,0.67
2025-06-15,08:30,250,40.5,41.1,78.21,0.37,62.57,0.31,20.0,0.67
2025-06-15,09:00,250,40.5,41.1,78.21,0.37,62.57,0.31,20.0,0.67
2025-06-15,09:30,343,40.5,41.4,78.14,0.52,62.51,0.43,27.0,0.67
2025-06-15,10:00,518,40.5,41.8,78.0,0.78,62.4,0.65,41.0,0.67
2025-06-15,10:30,654,40.5,42.2,77.89,0.98,62.32,0.82,51.0,0.67
2025-06-15,11:00,757,40.5,42.4,77.81,1.14,62.25,0.95,59.0,0.67
2025-06-15,11:30,843,40.5,42.6,77.75,1.27,62.2,1.06,66.0,0.67
2025-06-15,12:00,972,40.5,43.0,77.64,1.46,62.11,1.22,76.0,0.67
2025-06-15,12:30,1033,40.5,43.1,77.59,1.55,62.08,1.3,81.0,0.67
2025-06-15,13:00,1077,40.5,43.2,77.56,1.62,62.05,1.36,84.0,0.67
2025-06-15,13:30,1084,40.5,43.2,77.55,1.63,62.04,1.37,85.0,0.67
2025-06-15,14:00,1018,40.5,43.1,77.61,1.53,62.09,1.28,80.0,0.67
2025-06-15,14:30,970,40.5,42.9,77.64,1.46,62.12,1.22,76.0,0.67
2025-06-15,15:00,909,40.5,42.8,77.69,1.37,62.15,1.14,71.0,0.67
2025-06-15,15:30,864,40.5,42.7,77.73,1.3,62.18,1.09,68.0,0.67
2025-06-15,16:00,743,40.5,42.4,77.82,1.12,62.26,0.93,58.0,0.67
2025-06-15,16:30,611,40.5,42.1,77.93,0.92,62.34,0.77,48.0,0.67
2025-06-15,17:00,468,40.5,41.7,78.04,0.7,62.43,0.59,37.0,0.67
2025-06-15,17:30,330,40.5,41.3,78.15,0.5,62.52,0.41,26.0,0.67
2025-06-15,18:00,250,40.5,41.1,78.21,0.37,62.57,0.31,20.0,0.67
2025-06-15,18:30,250,40.5,41.1,78.21,0.37,62.57,0.31,20.0,0.67
2025-06-16,08:30,250,39.7,40.3,78.48,0.37,62.79,0.31,20.0,0.67
2025-06-16,09:00,250,39.7,40.3,78.48,0.37,62.79,0.31,20.0,0.67
2025-06-16,09:30,354,39.7,40.6,78.4,0.53,62.72,0.45,28.0,0.67
2025-06-16,10:00,529,39.7,41.0,78.26,0.79,62.61,0.66,42.0,0.67
2025-06-16,10:30,682,39.7,41.4,78.14,1.02,62.51,0.86,54.0,0.67
2025-06-16,11:00,788,39.7,41.6,78.06,1.18,62.45,0.99,62.0,0.67
2025-06-16,11:30,917,39.7,42.0,77.96,1.38,62.36,1.15,72.0,0.67
2025-06-16,12:00,953,39.7,42.1,77.93,1.43,62.34,1.2,75.0,0.67
2025-06-16,12:30,1062,39.7,42.3,77.84,1.6,62.27,1.34,83.0,0.67
2025-06-16,13:00,1069,39.7,42.3,77.84,1.61,62.27,1.34,84.0,0.67
2025-06-16,13:30,1138,39.7,42.5,77.78,1.71,62.22,1.43,89.0,0.67
2025-06-16,14:00,1076,39.7,42.4,77.83,1.62,62.26,1.35,84.0,0.67
2025-06-16,14:30,1053,39.7,42.3,77.85,1.58,62.28,1.33,83.0,0.67
2025-06-16,15:00,1006,39.7,42.2,77.88,1.51,62.31,1.27,79.0,0.67
2025-06-16,15:30,854,39.7,41.8,78.01,1.28,62.4,1.07,67.0,0.67
2025-06-16,16:00,768,39.7,41.6,78.07,1.15,62.46,0.97,60.0,0.67
2025-06-16,16:30,610,39.7,41.2,78.2,0.92,62.56,0.77,48.0,0.67
2025-06-16,17:00,509,39.7,40.9,78.28,0.76,62.62,0.64,40.0,0.67
2025-06-16,17:30,366,39.7,40.6,78.39,0.55,62.71,0.46,29.0,0.67
2025-06-16,18:00,250,39.7,40.3,78.48,0.37,62.79,0.31,20.0,0.67
2025-06-16,18:30,250,39.7,40.3,78.48,0.37,62.79,0.31,20.0,0.67
2025-06-17,08:30,250,36.4,37.0,79.53,0.37,63.62,0.31,20.0,0.67
2025-06-17,09:00,250,36.4,37.0,79.53,0.37,63.62,0.31,20.0,0.67
2025-06-17,09:30,322,36.4,37.2,79.47,0.48,63.58,0.4,26.0,0.67
2025-06-17,10:00,493,36.4,37.6,79.34,0.74,63.47,0.62,39.0,0.67
2025-06-17,10:30,662,36.4,38.0,79.2,0.99,63.36,0.83,53.0,0.67
2025-06-17,11:00,834,36.4,38.5,79.07,1.25,63.25,1.05,66.0,0.67
2025-06-17,11:30,913,36.4,38.7,79.0,1.37,63.2,1.14,72.0,0.67
2025-06-17,12:00,980,36.4,38.8,78.95,1.47,63.16,1.23,78.0,0.67
2025-06-17,12:30,1055,36.4,39.0,78.89,1.58,63.11,1.32,83.0,0.67
2025-06-17,13:00,1152,36.4,39.3,78.81,1.73,63.05,1.44,91.0,0.67
2025-06-17,13:30,1106,36.4,39.1,78.85,1.66,63.08,1.39,88.0,0.67
2025-06-17,14:00,1160,36.4,39.3,78.81,1.74,63.05,1.45,92.0,0.67
2025-06-17,14:30,1115,36.4,39.2,78.84,1.67,63.07,1.4,88.0,0.67
2025-06-17,15:00,1046,36.4,39.0,78.9,1.57,63.12,1.31,83.0,0.67
2025-06-17,15:30,949,36.4,38.7,78.98,1.42,63.18,1.19,75.0,0.67
2025-06-17,16:00,829,36.4,38.4,79.07,1.24,63.26,1.04,66.0,0.67
2025-06-17,16:30,661,36.4,38.0,79.2,0.99,63.36,0.83,53.0,0.67
2025-06-17,17:00,504,36.4,37.6,79.33,0.75,63.46,0.63,40.0,0.67
2025-06-17,17:30,331,36.4,37.2,79.46,0.5,63.57,0.41,26.0,0.67
2025-06-17,18:00,250,36.4,37.0,79.53,0.37,63.62,0.31,20.0,0.67
2025-06-17,18:30,250,36.4,37.0,79.53,0.37,63.62,0.31,20.0,0.67
2025-06-18,08:30,250,36.4,37.0,79.51,0.37,63.61,0.31,20.0,0.67
2025-06-18,09:00,250,36.4,37.0,79.51,0.37,63.61,0.31,20.0,0.67
2025-06-18,09:30,347,36.4,37.3,79.44,0.52,63.55,0.43,28.0,0.67
2025-06-18,10:00,543,36.4,37.8,79.28,0.81,63.42,0.68,43.0,0.67
2025-06-18,10:30,679,36.4,38.1,79.17,1.02,63.34,0.85,54.0,0.67
2025-06-18,11:00,758,36.4,38.3,79.11,1.13,63.29,0.95,60.0,0.67
2025-06-18,11:30,877,36.4,38.6,79.02,1.31,63.21,1.1,69.0,0.67
2025-06-18,12:00,988,36.4,38.9,78.93,1.48,63.14,1.24,78.0,0.67
2025-06-18,12:30,1034,36.4,39.0,78.89,1.55,63.11,1.3,82.0,0.67
2025-06-18,13:00,1131,36.4,39.3,78.82,1.69,63.05,1.42,89.0,0.67
2025-06-18,13:30,1166,36.4,39.3,78.79,1.75,63.03,1.46,92.0,0.67
2025-06-18,14:00,1139,36.4,39.3,78.81,1.71,63.05,1.43,90.0,0.67
2025-06-18,14:30,1084,36.4,39.1,78.85,1.62,63.08,1.36,86.0,0.67
2025-06-18,15:00,1001,36.4,38.9,78.92,1.5,63.13,1.26,79.0,0.67
2025-06-18,15:30,902,36.4,38.7,79.0,1.35,63.2,1.13,71.0,0.67
2025-06-18,16:00,821,36.4,38.5,79.06,1.23,63.25,1.03,65.0,0.67
2025-06-18,16:30,669,36.4,38.1,79.18,1.0,63.35,0.84,53.0,0.67
2025-06-18,17:00,485,36.4,37.6,79.33,0.73,63.46,0.61,39.0,0.67
2025-06-18,17:30,345,36.4,37.3,79.44,0.52,63.55,0.43,27.0,0.67
2025-06-18,18:00,250,36.4,37.0,79.51,0.37,63.61,0.31,20.0,0.67
2025-06-18,18:30,250,36.4,37.0,79.51,0.37,63.61,0.31,20.0,0.67
2025-06-19,08:30,250,37.1,37.7,79.29,0.37,63.43,0.31,20.0,0.67
2025-06-19,09:00,250,37.1,37.7,79.29,0.37,63.43,0.31,20.0,0.67
2025-06-19,09:30,306,37.1,37.9,79.25,0.46,63.4,0.38,24.0,0.67
2025-06-19,10:00,522,37.1,38.4,79.08,0.78,63.26,0.65,41.0,0.67
2025-06-19,10:30,600,37.1,38.6,79.02,0.9,63.21,0.75,48.0,0.67
2025-06-19,11:00,766,37.1,39.0,78.88,1.15,63.11,0.96,61.0,0.67
2025-06-19,11:30,893,37.1,39.3,78.78,1.34,63.03,1.12,71.0,0.67
2025-06-19,12:00,967,37.1,39.5,78.73,1.45,62.98,1.21,76.0,0.67
2025-06-19,12:30,1013,37.1,39.7,78.69,1.52,62.95,1.27,80.0,0.67
2025-06-19,13:00,1085,37.1,39.8,78.63,1.63,62.91,1.36,86.0,0.67
2025-06-19,13:30,1114,37.1,39.9,78.61,1.67,62.89,1.4,88.0,0.67
2025-06-19,14:00,1057,37.1,39.8,78.65,1.58,62.92,1.33,84.0,0.67
2025-06-19,14:30,1058,37.1,39.8,78.65,1.59,62.92,1.33,84.0,0.67
2025-06-19,15:00,931,37.1,39.4,78.75,1.39,63.0,1.17,74.0,0.67
2025-06-19,15:30,877,37.1,39.3,78.8,1.31,63.04,1.1,69.0,0.67
2025-06-19,16:00,741,37.1,39.0,78.9,1.11,63.12,0.93,59.0,0.67
2025-06-19,16:30,669,37.1,38.8,78.96,1.0,63.17,0.84,53.0,0.67
2025-06-19,17:00,515,37.1,38.4,79.08,0.77,63.27,0.65,41.0,0.67
2025-06-19,17:30,337,37.1,38.0,79.22,0.5,63.38,0.42,27.0,0.67
2025-06-19,18:00,250,37.1,37.7,79.29,0.37,63.43,0.31,20.0,0.67
2025-06-19,18:30,250,37.1,37.7,79.29,0.37,63.43,0.31,20.0,0.67
2025-06-20,08:30,250,38.8,39.5,78.75,0.37,63.0,0.31,20.0,0.67
2025-06-20,09:00,250,38.8,39.5,78.75,0.37,63.0,0.31,20.0,0.67
2025-06-20,09:30,349,38.8,39.7,78.67,0.52,62.94,0.44,28.0,0.67
2025-06-20,10:00,527,38.8,40.2,78.53,0.79,62.82,0.66,42.0,0.67
2025-06-20,10:30,668,38.8,40.5,78.42,1.0,62.73,0.84,53.0,0.67
2025-06-20,11:00,786,38.8,40.8,78.32,1.18,62.66,0.99,62.0,0.67
2025-06-20,11:30,873,38.8,41.0,78.25,1.31,62.6,1.1,69.0,0.67
2025-06-20,12:00,969,38.8,41.3,78.18,1.45,62.54,1.22,76.0,0.67
2025-06-20,12:30,1015,38.8,41.4,78.14,1.52,62.51,1.28,80.0,0.67
2025-06-20,13:00,1092,38.8,41.6,78.08,1.64,62.46,1.37,86.0,0.67
2025-06-20,13:30,1124,38.8,41.7,78.06,1.69,62.44,1.41,88.0,0.67
2025-06-20,14:00,1125,38.8,41.7,78.05,1.69,62.44,1.41,88.0,0.67
2025-06-20,14:30,1026,38.8,41.4,78.13,1.54,62.51,1.29,81.0,0.67
2025-06-20,15:00,968,38.8,41.3,78.18,1.45,62.54,1.22,76.0,0.67
2025-06-20,15:30,892,38.8,41.1,78.24,1.34,62.59,1.12,70.0,0.67
2025-06-20,16:00,761,38.8,40.7,78.34,1.14,62.67,0.96,60.0,0.67
2025-06-20,16:30,680,38.8,40.5,78.41,1.02,62.73,0.85,54.0,0.67
2025-06-20,17:00,469,38.8,40.0,78.57,0.7,62.86,0.59,37.0,0.67
2025-06-20,17:30,327,38.8,39.7,78.69,0.49,62.95,0.41,26.0,0.67
2025-06-20,18:00,250,38.8,39.5,78.75,0.37,63.0,0.31,20.0,0.67
2025-06-20,18:30,250,38.8,39.5,78.75,0.37,63.0,0.31,20.0,0.67
2025-06-21,08:30,250,40.7,41.3,78.17,0.38,62.54,0.31,20.0,0.67
2025-06-21,09:00,250,40.7,41.3,78.17,0.38,62.54,0.31,20.0,0.67
2025-06-21,09:30,329,40.7,41.5,78.11,0.49,62.49,0.41,26.0,0.67
2025-06-21,10:00,504,40.7,41.9,77.97,0.76,62.38,0.63,40.0,0.67
2025-06-21,10:30,658,40.7,42.3,77.85,0.99,62.28,0.83,52.0,0.67
2025-06-21,11:00,799,40.7,42.7,77.74,1.2,62.19,1.01,63.0,0.67
2025-06-21,11:30,890,40.7,42.9,77.67,1.34,62.13,1.12,70.0,0.67
2025-06-21,12:00,999,40.7,43.2,77.58,1.5,62.06,1.26,78.0,0.67
2025-06-21,12:30,1037,40.7,43.3,77.55,1.56,62.04,1.31,81.0,0.67
2025-06-21,13:00,1104,40.7,43.4,77.5,1.66,62.0,1.39,86.0,0.67
2025-06-21,13:30,1164,40.7,43.6,77.45,1.75,61.96,1.47,91.0,0.67
2025-06-21,14:00,1090,40.7,43.4,77.51,1.64,62.01,1.37,85.0,0.67
2025-06-21,14:30,1113,40.7,43.4,77.49,1.67,61.99,1.4,87.0,0.67
2025-06-21,15:00,988,40.7,43.1,77.59,1.49,62.07,1.24,77.0,0.67
2025-06-21,15:30,951,40.7,43.0,77.62,1.43,62.09,1.2,74.0,0.67
2025-06-21,16:00,833,40.7,42.7,77.71,1.25,62.17,1.05,65.0,0.67
2025-06-21,16:30,680,40.7,42.4,77.83,1.02,62.27,0.86,53.0,0.67
2025-06-21,17:00,505,40.7,41.9,77.97,0.76,62.38,0.64,40.0,0.67
2025-06-21,17:30,354,40.7,41.5,78.09,0.53,62.47,0.45,28.0,0.67
2025-06-21,18:00,250,40.7,41.3,78.17,0.38,62.54,0.31,20.0,0.67
2025-06-21,18:30,250,40.7,41.3,78.17,0.38,62.54,0.31,20.0,0.67
2025-06-22,08:30,250,39.3,39.9,78.6,0.37,62.88,0.31,20.0,0.67
2025-06-22,09:00,250,39.3,39.9,78.6,0.37,62.88,0.31,20.0,0.67
2025-06-22,09:30,364,39.3,40.2,78.51,0.55,62.81,0.46,29.0,0.67
2025-06-22,10:00,502,39.3,40.6,78.4,0.75,62.72,0.63,40.0,0.67
2025-06-22,10:30,591,39.3,40.8,78.33,0.89,62.66,0.74,47.0,0.67
2025-06-22,11:00,768,39.3,41.2,78.19,1.15,62.55,0.96,60.0,0.67
2025-06-22,11:30,844,39.3,41.4,78.13,1.27,62.5,1.06,66.0,0.67
2025-06-22,12:00,931,39.3,41.6,78.06,1.4,62.45,1.17,73.0,0.67
2025-06-22,12:30,1030,39.3,41.9,77.98,1.55,62.39,1.29,81.0,0.67
2025-06-22,13:00,1061,39.3,42.0,77.96,1.59,62.37,1.34,83.0,0.67
2025-06-22,13:30,1076,39.3,42.0,77.95,1.62,62.36,1.35,84.0,0.67
2025-06-22,14:00,1016,39.3,41.8,77.99,1.53,62.4,1.28,80.0,0.67
2025-06-22,14:30,1013,39.3,41.8,78.0,1.52,62.4,1.27,79.0,0.67
2025-06-22,15:00,963,39.3,41.7,78.04,1.45,62.43,1.21,76.0,0.67
2025-06-22,15:30,886,39.3,41.5,78.1,1.33,62.48,1.11,70.0,0.67
2025-06-22,16:00,748,39.3,41.2,78.21,1.12,62.56,0.94,59.0,0.67
2025-06-22,16:30,597,39.3,40.8,78.33,0.9,62.66,0.75,47.0,0.67
2025-06-22,17:00,513,39.3,40.6,78.39,0.77,62.71,0.64,40.0,0.67
2025-06-22,17:30,327,39.3,40.1,78.54,0.49,62.83,0.41,26.0,0.67
2025-06-22,18:00,250,39.3,39.9,78.6,0.37,62.88,0.31,20.0,0.67
2025-06-22,18:30,250,39.3,39.9,78.6,0.37,62.88,0.31,20.0,0.67
2025-06-23,08:30,250,39.9,40.5,78.42,0.37,62.74,0.31,20.0,0.67
2025-06-23,09:00,250,39.9,40.5,78.42,0.37,62.74,0.31,20.0,0.67
2025-06-23,09:30,373,39.9,40.8,78.32,0.56,62.66,0.47,29.0,0.67
2025-06-23,10:00,481,39.9,41.1,78.24,0.72,62.59,0.6,38.0,0.67
2025-06-23,10:30,668,39.9,41.5,78.09,1.0,62.47,0.84,52.0,0.67
2025-06-23,11:00,778,39.9,41.8,78.0,1.17,62.4,0.98,61.0,0.67
2025-06-23,11:30,905,39.9,42.1,77.9,1.36,62.32,1.14,71.0,0.67
2025-06-23,12:00,985,39.9,42.3,77.84,1.48,62.27,1.24,77.0,0.67
2025-06-23,12:30,1029,39.9,42.4,77.81,1.55,62.24,1.29,81.0,0.67
2025-06-23,13:00,1058,39.9,42.5,77.78,1.59,62.23,1.33,83.0,0.67
2025-06-23,13:30,1071,39.9,42.5,77.77,1.61,62.22,1.35,84.0,0.67
2025-06-23,14:00,1074,39.9,42.6,77.77,1.61,62.22,1.35,84.0,0.67
2025-06-23,14:30,1090,39.9,42.6,77.76,1.64,62.21,1.37,85.0,0.67
2025-06-23,15:00,970,39.9,42.3,77.85,1.46,62.28,1.22,76.0,0.67
2025-06-23,15:30,920,39.9,42.2,77.89,1.38,62.31,1.16,72.0,0.67
2025-06-23,16:00,792,39.9,41.8,77.99,1.19,62.39,1.0,62.0,0.67
2025-06-23,16:30,680,39.9,41.6,78.08,1.02,62.47,0.85,53.0,0.67
2025-06-23,17:00,516,39.9,41.2,78.21,0.77,62.57,0.65,41.0,0.67
2025-06-23,17:30,310,39.9,40.6,78.37,0.46,62.7,0.39,24.0,0.67
2025-06-23,18:00,250,39.9,40.5,78.42,0.37,62.74,0.31,20.0,0.67
2025-06-23,18:30,250,39.9,40.5,78.42,0.37,62.74,0.31,20.0,0.67
2025-06-24,08:30,250,38.8,39.4,78.78,0.37,63.02,0.31,20.0,0.67
2025-06-24,09:00,250,38.8,39.4,78.78,0.37,63.02,0.31,20.0,0.67
2025-06-24,09:30,335,38.8,39.6,78.71,0.5,62.97,0.42,26.0,0.67
2025-06-24,10:00,480,38.8,40.0,78.59,0.72,62.87,0.6,38.0,0.67
2025-06-24,10:30,679,38.8,40.5,78.44,1.02,62.75,0.85,54.0,0.67
2025-06-24,11:00,816,38.8,40.8,78.33,1.22,62.66,1.03,64.0,0.67
2025-06-24,11:30,913,38.8,41.0,78.25,1.37,62.6,1.15,72.0,0.67
2025-06-24,12:00,966,38.8,41.2,78.21,1.45,62.57,1.21,76.0,0.67
2025-06-24,12:30,1020,38.8,41.3,78.17,1.53,62.53,1.28,80.0,0.67
2025-06-24,13:00,1098,38.8,41.5,78.1,1.65,62.48,1.38,86.0,0.67
2025-06-24,13:30,1082,38.8,41.5,78.12,1.62,62.49,1.36,85.0,0.67
2025-06-24,14:00,1122,38.8,41.6,78.08,1.68,62.47,1.41,88.0,0.67
2025-06-24,14:30,1075,38.8,41.4,78.12,1.61,62.5,1.35,84.0,0.67
2025-06-24,15:00,957,38.8,41.1,78.21,1.44,62.57,1.2,75.0,0.67
2025-06-24,15:30,908,38.8,41.0,78.25,1.36,62.6,1.14,71.0,0.67
2025-06-24,16:00,765,38.8,40.7,78.37,1.15,62.69,0.96,60.0,0.67
2025-06-24,16:30,656,38.8,40.4,78.45,0.98,62.76,0.82,52.0,0.67
2025-06-24,17:00,529,38.8,40.1,78.55,0.79,62.84,0.66,42.0,0.67
2025-06-24,17:30,379,38.8,39.7,78.67,0.57,62.94,0.48,30.0,0.67
2025-06-24,18:00,250,38.8,39.4,78.78,0.37,63.02,0.31,20.0,0.67
2025-06-24,18:30,250,38.8,39.4,78.78,0.37,63.02,0.31,20.0,0.67
2025-06-25,08:30,250,41.8,42.4,77.8,0.38,62.24,0.31,20.0,0.67
2025-06-25,09:00,250,41.8,42.4,77.8,0.38,62.24,0.31,20.0,0.67
2025-06-25,09:30,352,41.8,42.7,77.72,0.53,62.18,0.44,28.0,0.67
2025-06-25,10:00,451,41.8,43.0,77.64,0.68,62.12,0.57,35.0,0.67
2025-06-25,10:30,591,41.8,43.3,77.53,0.89,62.03,0.74,46.0,0.67
2025-06-25,11:00,740,41.8,43.7,77.42,1.11,61.93,0.93,58.0,0.67
2025-06-25,11:30,825,41.8,43.9,77.35,1.24,61.88,1.04,64.0,0.67
2025-06-25,12:00,911,41.8,44.1,77.28,1.37,61.82,1.15,71.0,0.67
2025-06-25,12:30,1000,41.8,44.3,77.21,1.5,61.77,1.26,78.0,0.67
2025-06-25,13:00,1079,41.8,44.5,77.15,1.62,61.72,1.36,84.0,0.67
2025-06-25,13:30,1037,41.8,44.4,77.18,1.56,61.74,1.31,81.0,0.67
2025-06-25,14:00,1070,41.8,44.5,77.15,1.61,61.72,1.35,83.0,0.67
2025-06-25,14:30,1009,41.8,44.3,77.2,1.52,61.76,1.27,79.0,0.67
2025-06-25,15:00,899,41.8,44.1,77.29,1.35,61.83,1.13,70.0,0.67
2025-06-25,15:30,852,41.8,44.0,77.33,1.28,61.86,1.07,66.0,0.67
2025-06-25,16:00,729,41.8,43.6,77.42,1.1,61.94,0.92,57.0,0.67
2025-06-25,16:30,649,41.8,43.4,77.49,0.98,61.99,0.82,51.0,0.67
2025-06-25,17:00,444,41.8,42.9,77.65,0.67,62.12,0.56,35.0,0.67
2025-06-25,17:30,301,41.8,42.6,77.76,0.45,62.21,0.38,24.0,0.67
2025-06-25,18:00,250,41.8,42.4,77.8,0.38,62.24,0.31,20.0,0.67
2025-06-25,18:30,250,41.8,42.4,77.8,0.38,62.24,0.31,20.0,0.67
2025-06-26,08:30,250,37.3,37.9,79.24,0.37,63.4,0.31,20.0,0.67
2025-06-26,09:00,250,37.3,37.9,79.24,0.37,63.4,0.31,20.0,0.67
2025-06-26,09:30,335,37.3,38.1,79.18,0.5,63.34,0.42,27.0,0.67
2025-06-26,10:00,498,37.3,38.5,79.05,0.75,63.24,0.62,39.0,0.67
2025-06-26,10:30,625,37.3,38.8,78.95,0.94,63.16,0.78,50.0,0.67
2025-06-26,11:00,779,37.3,39.2,78.83,1.17,63.06,0.98,62.0,0.67
2025-06-26,11:30,882,37.3,39.5,78.74,1.32,63.0,1.11,70.0,0.67
2025-06-26,12:00,971,37.3,39.7,78.67,1.46,62.94,1.22,77.0,0.67
2025-06-26,12:30,992,37.3,39.8,78.66,1.49,62.93,1.24,78.0,0.67
2025-06-26,13:00,1099,37.3,40.0,78.57,1.65,62.86,1.38,87.0,0.67
2025-06-26,13:30,1081,37.3,40.0,78.59,1.62,62.87,1.36,85.0,0.67
2025-06-26,14:00,1068,37.3,39.9,78.6,1.6,62.88,1.34,84.0,0.67
2025-06-26,14:30,999,37.3,39.8,78.65,1.5,62.92,1.25,79.0,0.67
2025-06-26,15:00,927,37.3,39.6,78.71,1.39,62.97,1.16,73.0,0.67
2025-06-26,15:30,865,37.3,39.4,78.76,1.3,63.01,1.09,68.0,0.67
2025-06-26,16:00,754,37.3,39.2,78.85,1.13,63.08,0.95,60.0,0.67
2025-06-26,16:30,655,37.3,38.9,78.92,0.98,63.14,0.82,52.0,0.67
2025-06-26,17:00,457,37.3,38.4,79.08,0.68,63.26,0.57,36.0,0.67
2025-06-26,17:30,367,37.3,38.2,79.15,0.55,63.32,0.46,29.0,0.67
2025-06-26,18:00,250,37.3,37.9,79.24,0.37,63.4,0.31,20.0,0.67
2025-06-26,18:30,250,37.3,37.9,79.24,0.37,63.4,0.31,20.0,0.67
2025-06-27,08:30,250,40.1,40.7,78.36,0.37,62.68,0.31,20.0,0.67
2025-06-27,09:00,250,40.1,40.7,78.36,0.37,62.68,0.31,20.0,0.67
2025-06-27,09:30,370,40.1,41.0,78.26,0.56,62.61,0.47,29.0,0.67
2025-06-27,10:00,503,40.1,41.3,78.16,0.76,62.52,0.63,40.0,0.67
2025-06-27,10:30,623,40.1,41.6,78.06,0.94,62.45,0.78,49.0,0.67
2025-06-27,11:00,759,40.1,42.0,77.95,1.14,62.36,0.95,60.0,0.67
2025-06-27,11:30,903,40.1,42.3,77.84,1.36,62.27,1.14,71.0,0.67
2025-06-27,12:00,993,40.1,42.6,77.77,1.49,62.21,1.25,78.0,0.67
2025-06-27,12:30,1015,40.1,42.6,77.75,1.53,62.2,1.28,79.0,0.67
2025-06-27,13:00,1086,40.1,42.8,77.69,1.63,62.16,1.37,85.0,0.67
2025-06-27,13:30,1136,40.1,42.9,77.65,1.71,62.12,1.43,89.0,0.67
2025-06-27,14:00,1105,40.1,42.8,77.68,1.66,62.14,1.39,86.0,0.67
2025-06-27,14:30,1017,40.1,42.6,77.75,1.53,62.2,1.28,80.0,0.67
2025-06-27,15:00,981,40.1,42.5,77.78,1.47,62.22,1.23,77.0,0.67
